madame;10;nom_sup
être;5;aux
million;4;nom_sup
merci;4;ono
faire;4;ver_sup
à;3;pre
oui;3;adv_sup
yeah;2;ono
mme;2;nom_sup
du;2;art_def
devoir;2;ver_sup
avoir;2;aux
tout;1;pro_ind
son;1;adj_pos
sans;1;pre
personne;1;pro_ind
mais;1;con
le;1;art_def
las;1;ono
juste;1;adj_sup
hé;1;ono
extra;1;adj_sup
dès;1;pre
croire;1;ver_sup
bon;1;ono
attention;1;ono
